UniqueCount	AmbigCount
0	12
0	12
0	12
0	12
0	13
0	12
0	12
0	13
0	13
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	13
0	12
0	10
0	12
0	12
0	12
0	7
0	6
0	0
0	2
0	487
0	1412
0	901
0	1346
0	1168
0	1280
0	1382
0	1352
0	1007
0	1187
0	757
0	849
0	1282
0	1471
0	793
0	1386
0	1343
0	1211
0	335
0	1078
0	776
0	1114
0	1097
0	520
0	1053
0	1336
0	1156
0	573
0	898
0	830
0	1144
0	664
0	1058
0	1388
0	1334
0	1233
0	997
0	1121
0	450
0	1274
0	1330
0	1162
0	1153
0	756
0	1335
0	1226
0	1440
0	612
0	1132
0	659
0	393
0	1052
0	1242
0	802
0	552
0	664
0	795
0	1223
0	835
0	1179
0	860
0	1288
0	1224
0	416
0	932
0	1260
0	903
0	378
0	739
0	722
0	587
0	1327
0	1294
0	1379
0	1114
0	1328
0	1138
0	720
0	1338
0	1347
0	867
0	326
0	537
0	1105
0	1389
0	803
0	1176
0	1334
0	1299
0	1098
0	1414
0	1026
0	712
0	1227
0	1143
0	537
0	1148
0	417
0	412
0	669
0	1104
0	1270
0	1083
0	561
0	420
0	436
0	1057
0	1143
0	473
0	656
0	406
0	380
0	476
0	1076
0	835
0	891
0	1263
0	567
0	1280
0	494
0	856
0	1301
0	647
0	600
0	740
0	1374
0	641
0	1094
0	1268
0	811
0	1271
0	987
0	1206
0	1394
0	874
0	1204
0	1272
0	1411
0	764
0	811
0	764
0	713
0	284
0	579
0	101
0	171
0	640
0	354
0	244
0	320
0	837
0	129
0	404
0	722
0	136
0	233
0	613
0	136
0	340
0	340
0	138
0	287
0	277
0	287
0	822
0	148
0	732
0	807
0	673
0	735
0	155
0	341
0	227
0	437
0	410
0	789
0	740
0	251
0	779
0	838
0	334
0	256
0	76
0	242
0	405
0	733
0	312
0	333
0	563
0	159
0	188
0	295
0	679
0	186
0	567
0	547
0	504
0	366
0	763
0	292
0	492
0	147
0	532
0	331
0	415
0	145
0	465
0	200
0	673
0	371
0	325
0	189
0	87
0	786
0	203
0	779
0	651
0	607
0	503
0	202
0	679
0	263
0	719
0	446
0	106
0	211
0	437
0	372
0	192
0	561
0	130
0	672
0	715
0	233
0	127
0	718
0	329
0	151
0	86
0	129
0	749
0	559
0	541
0	228
0	712
0	132
0	426
0	682
0	319
0	308
0	497
0	522
0	390
0	600
0	439
0	395
0	122
0	433
0	606
0	430
0	328
0	502
0	243
0	726
0	560
0	104
0	477
0	522
0	188
0	58
0	71
0	204
0	559
0	126
0	427
0	197
0	89
0	86
0	138
0	76
0	86
0	424
0	87
0	76
0	433
0	977
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
7	28
0	71
1	111
0	97
0	5
0	99
1	112
0	106
0	98
0	112
0	0
0	121
0	72
0	108
0	104
0	99
0	31
0	66
0	2
254	62
0	58
0	120
0	110
0	142
0	104
0	110
0	99
0	104
0	112
0	102
0	69
0	127
0	127
0	98
0	97
0	98
0	96
0	92
0	93
4	93
0	69
0	65
0	66
0	66
0	5
0	15
0	16
0	25
0	15
0	15
0	15
0	25
0	10
0	10
0	10
0	11
0	12
0	0
0	0
0	0
0	1
0	51
0	82
0	9
0	20
0	295
0	0
0	0
0	12
0	12
0	16
0	8
0	16
0	12
0	16
0	12
0	18
0	16
0	12
0	12
0	12
0	12
0	12
0	24
0	12
0	16
0	12
0	24
0	12
0	16
0	16
0	16
0	12
0	12
0	16
0	12
0	12
0	12
0	12
0	16
0	16
0	12
0	16
0	12
0	16
0	12
0	12
0	16
0	16
0	24
2	45
0	1273
0	1056
0	480
0	847
0	1273
0	864
0	873
0	937
0	712
0	1284
0	726
0	795
0	1153
0	1105
0	765
0	1066
0	1323
0	1330
0	1135
0	1291
0	701
0	1178
0	1204
0	1156
0	1200
0	527
0	1228
0	1272
0	922
0	1338
0	1134
0	609
0	890
0	1247
0	1059
0	1292
0	1200
0	1219
0	716
0	409
0	1292
0	1253
0	699
0	837
0	974
0	1226
0	469
0	818
0	1265
0	877
0	849
0	1118
0	1172
0	1152
0	1148
0	758
0	1148
0	865
0	1087
0	1013
0	1266
0	1188
0	1004
0	1224
0	864
0	1242
0	834
0	778
0	918
0	913
0	843
0	931
0	926
0	1155
0	760
0	1274
0	1082
0	1253
0	811
0	889
0	867
0	715
0	1144
0	1066
0	903
0	1247
0	930
0	1249
0	1066
0	1008
0	642
0	1219
0	1182
0	1169
0	1047
0	1296
0	1066
0	1234
0	747
0	368
0	981
0	1215
0	1066
0	752
0	1335
0	1082
0	1215
0	398
0	750
0	715
0	974
0	334
0	1282
0	1197
0	429
0	1092
0	1010
0	609
0	962
0	1291
0	965
0	1150
0	830
0	1324
0	733
0	1286
0	844
0	1230
0	1041
0	863
0	812
0	1107
0	955
0	738
0	951
0	459
0	1218
0	917
0	544
0	1029
0	1027
0	816
0	968
0	1032
0	541
0	1054
0	935
0	656
0	921
0	617
0	1092
0	842
0	1212
0	571
0	1135
0	851
0	657
0	1311
0	818
0	646
0	1293
0	923
0	577
0	974
0	1208
0	1236
0	772
0	517
0	1041
0	1126
0	1310
0	450
0	947
0	994
0	998
0	1268
0	1151
0	925
0	1259
0	1191
0	927
0	975
0	378
0	1256
0	1188
0	1173
0	1135
0	443
0	1226
0	1066
0	671
0	1143
0	1017
0	1056
0	1005
0	1144
0	874
0	1239
0	540
0	511
0	909
0	547
0	1047
0	1102
0	1050
0	896
0	619
0	208
0	268
0	488
0	952
0	1086
0	1026
0	618
0	436
0	1260
0	685
0	1075
0	847
0	1058
0	873
0	1097
0	1078
0	876
0	782
0	686
0	1145
0	1283
0	512
0	866
0	1237
0	1207
0	1139
0	1225
0	711
0	1070
0	1228
0	473
0	904
0	831
0	910
16	955
0	952
0	611
0	932
0	1001
0	604
0	1269
0	1202
0	449
0	794
0	1095
0	1088
0	838
0	1294
0	1157
0	1284
0	1181
0	841
0	375
0	1171
0	1149
0	611
0	1205
0	936
0	1121
0	1066
0	969
0	1341
0	1213
0	618
0	874
0	1143
0	984
0	932
0	1270
0	910
0	776
0	815
0	1157
0	1031
0	1220
0	1123
0	1129
0	113
0	500
0	45
0	518
0	190
0	569
0	389
0	203
0	377
0	159
0	329
0	204
0	281
0	272
0	446
0	80
0	121
0	82
0	393
0	86
0	618
0	92
0	18
0	70
0	141
0	147
0	418
0	565
0	287
0	18
0	302
0	283
0	203
0	93
0	233
0	207
0	255
0	86
0	92
0	143
0	147
0	92
0	65
0	106
0	237
48	0
0	2
0	1004
0	0
0	0
0	0
2	200
0	206
0	167
0	169
0	162
0	162
0	171
33	32
0	37
0	1
0	130
0	0
1	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	39
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	7
0	151
0	25
0	20
2	34
0	12
19	12
0	128
0	77
0	103
0	102
0	107
0	72
0	44
2	104
0	90
20	26
0	42
10	24
6	36
2	49
0	79
1	48
0	95
0	0
0	2
0	8
0	0
16	123
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	12
0	6
0	1
0	40
0	7
0	0
0	2
0	165
0	70
0	20
0	41
0	17
0	39
0	32
70	917
0	72
1	290
0	247
1	247
1	234
0	222
0	228
0	148
0	142
0	107
0	97
0	85
0	87
0	83
0	91
0	120
0	103
1	63
0	39
0	45
0	87
0	52
0	28
0	15
0	23
10	29
0	33
0	18
0	7
0	4
0	16
0	1
0	6
0	10
0	3
0	2
0	17
0	15
0	33
0	31
0	15
0	48
0	30
0	32
0	19
0	13
0	38
0	8
0	37
0	11
0	15
0	24
0	17
11	8
0	39
0	10
0	16
0	10
3	20
0	5
0	20
15	17
0	4
1	17
0	8
0	5
0	35
0	8
0	2
2	45
0	45
70	81
0	52
0	64
0	50
0	74
0	57
0	0
0	0
0	0
0	0
0	439
180	1602
10965	28442
0	0
10	698
0	0
1108	1403
28	1777
0	0
0	7
0	0
0	0
0	0
0	48
5	31
0	47
0	23
0	24
0	20
0	21
0	73
0	21
0	20
0	20
0	17
0	20
0	46
0	19
0	17
0	17
25	58
10	20
0	20
0	20
0	24
0	21
0	20
0	20
0	22
0	54
0	18
0	19
0	18
0	18
0	69
0	44
17	15
1	73
2	48
0	8
1	9
1	12
0	15
0	18
0	13
0	14
0	11
0	13
16	72
0	46
0	8
0	13
1	0
0	9
0	226
0	212
0	180
0	177
0	31
0	198
0	158
2	5
0	198
0	190
0	356
0	367
0	324
84	290
50	19
0	186
0	182
64	32
87	339
7	160
1	612
33	60
0	84
0	252
0	317
0	205
0	211
2	53
0	241
0	192
0	226
0	211
0	173
0	264
0	273
0	211
0	208
0	260
0	230
0	11
0	184
0	291
0	283
0	180
0	178
0	324
0	193
0	190
0	162
0	212
1	68
0	66
0	317
0	215
0	231
0	29
0	204
0	211
0	199
0	230
0	211
0	178
0	139
0	207
0	39
0	66
0	225
0	12
0	252
0	65
0	68
0	226
1	127
0	180
2	208
0	217
0	117
1	188
0	217
0	72
0	55
0	193
9	193
6	20
0	118
0	50
0	29
0	3
0	2
0	3
0	3
0	2
0	2
0	3
0	0
0	2
0	2
0	6
0	5
0	5
0	5
0	16
0	5
0	16
0	6
0	5
0	5
0	16
0	5
0	16
0	5
0	16
0	5
0	5
0	5
0	6
0	5
0	5
0	6
0	6
0	5
0	5
0	5
0	6
0	5
0	0
0	0
0	0
0	0
0	0
0	6
0	3
0	3
0	3
0	1
0	2
3	11
0	2
0	3
0	0
0	3
0	5
0	6
0	6
0	7
0	2
0	4
0	3
0	1
0	11
0	7
0	2
0	8
0	5
0	2
0	4
0	3
0	4
0	12
0	14
0	0
0	20
0	1
0	4
0	4
0	11
0	2
13	4
0	2
3	11
0	7
0	12
0	2
1	1
0	1
0	3
1	20
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3835
0	3610
0	3465
0	2990
0	3815
0	3658
0	3535
0	3677
0	3634
0	3629
0	3676
0	3494
0	3641
0	3641
0	3595
0	3153
0	3619
0	3670
9	1415
0	3638
0	3318
0	3648
0	3404
0	3688
0	3697
2	3515
67	3358
0	3504
0	3390
0	3469
0	3400
0	3678
0	3485
0	2740
0	3617
0	3346
0	2742
0	3011
0	3168
0	3495
0	3411
0	3618
0	3643
0	3109
0	3622
0	2285
0	3026
0	3613
0	3651
0	3535
0	3614
0	3198
0	3477
0	3468
0	3546
0	3349
0	3297
3	3632
0	3605
0	3337
0	3647
0	3623
0	3438
0	3358
0	3516
0	3567
0	0
0	932
49	60
0	171
0	183
0	184
0	161
0	172
0	169
0	174
20	23
9	44
19	1
0	12
1	13
0	9
0	12
0	10
0	11
0	10
0	9
0	12
0	13
0	0
1	3
0	2
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	4
0	2
0	2
0	0
0	0
1	0
0	12
0	9
0	11
2	10
0	7
4	0
0	3180
0	1747
3	3693
623	3695
0	0
0	0
1	0
0	737
0	699
0	642
0	680
0	12
0	35
3	16
0	5
0	10
3	154
0	11
0	53
0	36
0	44
0	53
0	53
0	54
0	42
0	53
0	52
0	53
0	53
0	53
0	53
0	53
0	47
0	53
0	53
0	37
0	53
0	53
0	47
0	45
0	36
0	45
0	45
0	51
0	53
2	53
0	53
0	53
0	55
0	55
0	54
0	45
0	53
0	46
0	51
0	54
0	46
0	42
0	46
0	43
0	38
0	43
0	45
0	42
0	36
0	45
0	51
8	52
5	61
1	48
0	37
0	46
0	54
11	1
4	1
0	1
0	2
0	4
0	2
0	2
0	4
0	6
0	0
3	4
0	2
0	4
0	0
0	0
0	0
0	0
0	241
0	241
0	227
14	244
0	236
0	243
1	240
0	260
0	240
2	217
11	242
0	231
0	226
0	219
4	240
0	207
0	242
0	262
0	258
0	236
0	231
0	246
0	258
0	244
39	197
4	225
0	244
1	228
0	243
0	242
0	226
8	244
0	225
0	238
0	242
4	242
0	244
0	231
0	212
0	54
3	180
21	85
1	83
0	61
0	59
0	61
0	62
0	32
0	19
0	20
0	17
0	7
3	11
0	3
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
1	1
0	1
0	0
0	0
0	0
0	33
1	49
2	20
0	21
0	20
0	25
0	28
0	27
3	23
0	29
1	14
0	26
0	14
1	17
0	20
0	24
1	18
0	6
0	1604
3	1173
0	1572
2	1359
0	1566
0	1598
29	1601
0	1402
0	1556
0	1566
0	1597
0	1550
0	1355
0	1702
0	1562
0	1433
106	809
4	666
0	958
0	489
0	394
1063	5
0	1
0	1
1	2
0	0
0	1
4	0
20	914
1	963
1	899
0	937
0	962
0	914
0	933
0	914
0	959
0	909
0	959
1	775
0	862
0	938
0	928
0	807
30	812
0	779
2	570
0	558
0	523
1	504
8	123
0	461
0	377
0	95
0	145
0	215
0	128
5	127
4	33
0	57
2	68
14	76
0	45
16	2
0	0
6	1
0	80
0	52
10	73
0	75
0	5
0	75
0	2
3	16
0	528
0	526
0	517
0	545
0	540
36	507
0	502
0	561
0	541
0	493
2	352
0	464
0	479
0	441
0	460
1	414
0	438
0	337
0	308
0	5
1	45
0	59
1	5
22	109
1	61
8	20
0	32
0	6
0	0
1	415
8	429
8	146
2	385
4	55
0	221
1	49
6	233
0	213
0	1252
0	2106
0	2104
0	1489
0	2067
0	1990
0	478
0	1704
0	2197
2	2018
0	1489
56	1323
0	1995
14	991
3	1390
0	2066
0	1509
2	1838
0	1284
0	1655
0	1780
0	490
0	295
4	263
1	1532
0	337
0	521
0	480
1	363
0	368
0	707
0	45
0	178
2	848
3	457
0	425
0	656
0	569
0	578
0	24
1	3
0	331
0	583
1	447
16	254
0	372
0	342
0	225
0	202
0	179
0	208
0	13
0	31
0	2
0	0
17	0
2	137
